food_name,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron,vitamin_c,category,source,protein_ratio,carb_ratio,fat_ratio,protein_fat_ratio,calorie_class,category_encoded
strawberry ice cream,215.61,4.15,12.26,16.96,0.0,11.6,37.62,77.08,0.34,2.13,Non-Veg,processed,0.1244,0.3674,0.5082,0.2433,2.0,1
vanilla ice cream with egg,214.85,4.16,11.71,17.02,0.0,11.69,37.72,77.42,0.34,2.13,Non-Veg,processed,0.1265,0.356,0.5175,0.243,2.0,1
vanilla ice cream without egg,228.67,2.69,14.21,18.15,0.0,13.45,23.97,81.27,0.1,2.13,Non-Veg,processed,0.0767,0.4054,0.5178,0.1474,2.0,1
caramel custard (baked),122.7,5.11,14.95,5.01,0.0,14.92,44.78,90.59,0.53,3.02,Veg,processed,0.2038,0.5963,0.1998,1.0,1.0,3
apple kheer (seb ki kheer),81.3,2.14,11.34,3.18,0.51,10.71,15.86,75.67,0.18,5.82,Veg,processed,0.1285,0.6807,0.1909,0.6524,0.0,3
pumpkin kheer (kaddu ki kheer),86.35,2.76,10.44,3.86,0.63,10.12,20.99,95.61,0.24,8.06,Veg,processed,0.1618,0.612,0.2263,0.697,0.0,3
bottle gourd kheer (ghiya/lauki kheer),84.07,2.7,10.0,3.86,0.55,9.63,19.62,94.18,0.23,6.2,Veg,processed,0.163,0.6039,0.2331,0.6818,0.0,3
grapes raita (angoor ka raita),72.59,3.98,9.66,2.07,0.71,8.51,135.64,134.52,0.26,10.55,Veg,processed,0.2533,0.6149,0.1318,1.8341,0.0,3
guava raita (amarood ka raita),64.36,4.19,7.27,2.07,3.0,6.71,135.94,136.93,0.28,108.7,Veg,processed,0.3097,0.5373,0.153,1.9309,0.0,3
apple crumb pudding,220.85,1.54,35.17,8.87,1.33,27.69,59.36,38.49,1.05,3.6,Non-Veg,processed,0.0338,0.7716,0.1946,0.1717,2.0,1
pavlova,200.6,1.84,21.84,12.29,0.06,20.37,26.34,23.0,0.25,23.78,Non-Veg,processed,0.0512,0.6072,0.3417,0.1485,2.0,1
apricot fool,240.79,1.54,33.64,11.35,1.0,21.29,8.28,26.37,0.73,1.47,Non-Veg,processed,0.0331,0.723,0.2439,0.1345,2.0,1
stewed fruit (with pear),74.32,0.25,18.22,0.32,2.84,17.67,1.7,5.94,0.21,2.48,Veg,processed,0.0133,0.9697,0.017,0.5952,0.0,3
cold chocolate souffle,187.53,6.37,17.22,10.86,0.0,15.31,47.77,62.91,0.68,1.3,Non-Veg,processed,0.1849,0.4999,0.3152,0.5812,1.0,1
cold vanilla souffle,179.54,6.22,16.29,10.32,0.0,14.49,49.09,62.47,0.52,1.3,Non-Veg,processed,0.1895,0.4962,0.3143,0.5969,1.0,1
cold pineapple souffle,181.22,6.23,16.85,10.39,0.0,14.99,49.38,57.13,0.54,1.88,Non-Veg,processed,0.1861,0.5034,0.3104,0.5939,1.0,1
cold orange souffle,173.19,5.94,16.27,9.82,0.11,14.42,46.53,55.45,0.57,10.08,Non-Veg,processed,0.1855,0.508,0.3066,0.5988,1.0,1
cold lemon souffle,169.87,5.89,15.62,9.78,0.0,13.88,46.35,55.03,0.53,8.65,Non-Veg,processed,0.1882,0.4992,0.3126,0.5962,1.0,1
creamy chocolate mousse,230.52,6.85,9.53,18.16,0.0,8.99,48.64,45.25,0.96,0.75,Non-Veg,processed,0.1983,0.2759,0.5258,0.3751,2.0,1
fruit delight,107.09,2.09,9.11,7.09,0.09,9.03,17.27,71.69,0.15,7.74,Veg,processed,0.1143,0.4981,0.3876,0.2907,1.0,3
raspberry bavarian cream,150.1,3.34,17.82,7.88,2.19,15.3,24.59,26.4,0.31,21.41,Non-Veg,processed,0.115,0.6136,0.2713,0.4185,1.0,1
honey banana cream,125.49,2.78,13.64,6.68,0.7,10.51,15.65,43.52,0.23,16.68,Veg,processed,0.1203,0.5905,0.2892,0.41,1.0,3
grape and orange whip,57.39,1.41,6.72,2.62,0.97,5.66,14.36,17.4,0.53,34.86,Veg,processed,0.1312,0.6251,0.2437,0.5184,0.0,3
vanilla ice cream with apples in hot cherry sauce,196.32,1.73,22.75,11.45,0.26,14.19,31.54,56.34,0.16,4.23,Non-Veg,processed,0.0481,0.6332,0.3187,0.1498,1.0,1
peach melba ice cream,200.85,2.06,16.31,14.51,0.06,13.35,17.92,60.55,0.11,2.99,Non-Veg,processed,0.0627,0.496,0.4413,0.141,2.0,1
semolina ladoo with nuts (suji/rava ladoo with nuts),441.84,5.44,48.02,25.45,4.27,19.79,3.93,18.04,1.81,0.03,Non-Veg,processed,0.0689,0.6085,0.3225,0.2129,3.0,1
wheat and gram flour ladoo (atta besan ladoo),501.7,9.38,50.5,29.86,6.01,18.46,27.06,35.27,2.39,0.0,Non-Veg,processed,0.1045,0.5627,0.3327,0.3131,3.0,1
khoa ladoo,396.02,12.21,34.43,24.09,3.08,33.37,31.71,358.61,2.25,0.02,Dessert,processed,0.1726,0.4868,0.3406,0.5048,3.0,0
pumpkin coconut burfi (kaddu aur nariyal ki burfi),186.18,1.75,17.02,12.66,4.29,16.11,8.95,21.76,0.79,3.02,Non-Veg,processed,0.0557,0.5415,0.4028,0.1371,1.0,1
semolina burfi (suji/rava burfi),348.67,3.47,47.1,16.86,2.8,28.67,8.33,14.86,1.01,0.0,Dessert,processed,0.0515,0.6985,0.25,0.2046,2.0,0
danedar burfi,102.68,3.24,12.33,4.72,0.09,11.98,23.31,107.53,0.24,3.36,Veg,processed,0.1597,0.6077,0.2326,0.6722,1.0,3
khoa coconut burfi,411.45,9.98,36.55,26.01,4.07,35.6,31.14,309.84,2.1,0.0,Non-Veg,processed,0.1376,0.5039,0.3586,0.3822,3.0,1
rasmalai,135.55,1.61,29.17,2.11,0.07,28.71,16.46,62.31,0.15,2.69,Veg,processed,0.049,0.8869,0.0642,0.7285,1.0,3
rajbogh,133.7,1.71,28.16,2.28,0.11,27.66,16.57,63.23,0.17,2.69,Veg,processed,0.0532,0.8759,0.0709,0.7185,1.0,3
rasbhari,130.05,1.52,28.27,1.92,0.02,27.84,16.65,62.58,0.13,2.69,Veg,processed,0.0479,0.8915,0.0605,0.7525,1.0,3
dil bahar,130.05,1.52,28.27,1.92,0.02,27.84,16.65,62.58,0.13,2.69,Veg,processed,0.0479,0.8915,0.0605,0.7525,1.0,3
chum chum,130.05,1.52,28.27,1.92,0.02,27.84,16.65,62.58,0.13,2.69,Veg,processed,0.0479,0.8915,0.0605,0.7525,1.0,3
gulab jamun with milk powder,471.15,0.85,28.24,40.15,0.05,27.04,67.28,26.13,0.13,0.41,Non-Veg,processed,0.0123,0.4079,0.5799,0.0211,3.0,1
hot lemon souffle,155.25,5.29,16.31,7.93,0.14,12.07,47.75,48.77,0.55,12.93,Non-Veg,processed,0.1791,0.5523,0.2685,0.6588,1.0,1
steamed cake with chocolate sauce,301.91,4.49,29.06,19.01,0.29,19.72,100.32,67.76,0.85,1.81,Dessert,processed,0.0854,0.5529,0.3617,0.235,2.0,0
instant dhokla,207.11,7.66,24.11,9.37,3.57,6.86,763.98,66.58,1.05,2.7,Non-Veg,processed,0.1862,0.586,0.2278,0.8089,2.0,1
khaman (dhokla),54.73,1.92,5.36,2.8,1.49,1.36,124.1,5.31,0.58,2.6,Veg,processed,0.1905,0.5317,0.2778,0.6621,0.0,3
masala urad dal vada,703.78,4.32,9.93,71.62,2.71,0.7,61.49,11.87,1.0,2.05,Non-Veg,processed,0.0503,0.1156,0.8341,0.0602,3.0,1
plain urad dal vada (uzunne vada/minapa garelu/ulundu vadai/medu vada),745.5,4.39,9.7,76.32,2.27,0.16,65.87,10.6,0.96,0.0,Non-Veg,processed,0.0486,0.1073,0.8442,0.0574,3.0,1
vegetable samosa,443.11,2.21,13.22,42.22,1.52,0.74,107.7,10.37,0.6,10.06,Non-Veg,processed,0.0383,0.2293,0.7324,0.0522,3.0,1
minced meat cutlet,531.86,5.1,5.61,54.47,0.4,0.31,95.81,20.82,0.63,1.81,Non-Veg,processed,0.0782,0.0861,0.8357,0.0935,3.0,1
egg cutlet (anda cutlet),575.02,2.45,5.77,60.25,0.58,0.2,79.4,16.22,0.56,11.07,Non-Veg,processed,0.0358,0.0843,0.8799,0.0406,3.0,1
poshtik cutlet,496.45,2.0,7.39,50.94,1.35,0.32,57.11,14.94,0.69,16.42,Non-Veg,processed,0.0332,0.1225,0.8444,0.0392,3.0,1
sago cutlet/vadas (sabudana cutlet/vadas),558.76,0.56,11.23,56.97,0.54,0.1,48.17,5.43,0.38,13.39,Non-Veg,processed,0.0081,0.1633,0.8285,0.0098,3.0,1
paneer cutlet,672.2,4.59,7.62,69.38,0.39,2.52,91.45,107.86,0.48,1.81,Non-Veg,processed,0.0563,0.0934,0.8503,0.0661,3.0,1
fish pakora/pakoda,577.03,5.97,4.55,59.52,0.96,0.22,112.24,12.65,0.63,0.14,Non-Veg,processed,0.0852,0.065,0.8498,0.1001,3.0,1
chicken pakora/pakoda,590.09,6.03,4.55,60.98,0.96,0.22,103.23,9.08,0.51,0.14,Non-Veg,processed,0.0843,0.0636,0.8522,0.0987,3.0,1
masala green chilli pakora/pakoda (hari mirch kay pakode),668.76,2.22,5.55,71.01,1.34,0.27,120.9,8.58,0.47,3.84,Non-Veg,processed,0.0282,0.0704,0.9014,0.0312,3.0,1
masala onion pakora/pakoda (pyaaz ke pakode),551.64,2.05,6.48,57.61,1.44,1.58,99.22,11.06,0.42,1.18,Non-Veg,processed,0.031,0.098,0.871,0.0355,3.0,1
murmura chikki,253.82,2.12,59.59,0.32,0.37,48.27,15.03,63.3,3.3,0.0,Dessert,processed,0.0342,0.9607,0.0052,5.0476,2.0,0
sesame chickpeas brittle (til aur channe ki chikki),282.74,8.5,50.49,4.66,5.54,36.48,17.93,150.73,4.8,0.0,Dessert,processed,0.1335,0.7932,0.0732,1.7857,2.0,0
mint and peanut sandwich,273.59,7.18,31.83,13.88,3.67,2.78,453.3,114.99,1.7,1.75,Dessert,processed,0.1358,0.6018,0.2624,0.5136,2.0,0
peanut butter cucumber sandwich,243.33,9.04,29.76,10.56,3.35,2.91,460.09,95.35,1.32,0.92,Non-Veg,processed,0.1831,0.6029,0.2139,0.848,2.0,1
french sandwich (toasted),186.75,6.82,14.82,11.51,1.37,1.82,274.68,100.73,1.24,6.66,Non-Veg,processed,0.2057,0.4471,0.3472,0.5874,1.0,1
tomato sandwich (grilled),189.92,6.26,21.29,9.39,1.91,2.58,420.6,150.9,0.88,8.91,Non-Veg,processed,0.1695,0.5763,0.2542,0.6596,1.0,1
tomato and cucumber sandwich (tamatar aur kheere ka sandwich),150.68,4.03,20.51,6.31,2.1,1.79,222.22,76.75,1.15,7.12,Non-Veg,processed,0.1306,0.6648,0.2045,0.6287,1.0,1
mayonnaise vegetable dip,241.27,3.01,4.8,23.44,0.41,4.39,119.58,91.42,0.28,4.58,Non-Veg,processed,0.0963,0.1536,0.7501,0.1279,2.0,1
curd vegetable dip,56.21,3.88,6.04,1.94,0.63,5.42,132.48,129.58,0.37,4.53,Veg,processed,0.3272,0.5093,0.1636,1.902,0.0,3
curd mint dip,76.13,4.82,9.11,2.44,0.77,7.83,222.77,172.79,0.82,3.28,Veg,processed,0.2944,0.5565,0.1491,1.8976,0.0,3
dessicated coconut chutney (sookhe kase nariyal ki chutney),346.36,12.88,36.72,15.88,13.16,10.41,321.07,73.55,5.44,0.15,Dessert,processed,0.1967,0.5608,0.2425,0.806,2.0,0
gun powder chutney,312.34,21.55,47.65,2.67,13.95,1.16,195.67,68.87,5.14,0.02,Dessert,processed,0.2998,0.663,0.0372,7.7798,2.0,0
saunth/sonth chutney with ginger,84.22,0.28,20.62,0.11,0.31,19.04,222.53,15.17,0.7,0.0,Veg,processed,0.0133,0.9814,0.0052,1.3333,0.0,3
walnut chutney (akhrot ki chutney),370.43,9.44,8.91,33.46,3.04,4.4,160.0,119.57,1.77,1.33,Dessert,processed,0.1822,0.172,0.6458,0.2813,3.0,0
gooseberry chutney (amla chutney),43.02,1.44,8.83,0.62,4.58,0.06,215.09,46.4,1.22,4.84,Snacks,processed,0.1322,0.8108,0.0569,2.0,0.0,2
coriander chutney (hare dhaniye ki chutney),42.86,1.38,8.16,0.37,2.47,5.5,186.64,39.8,1.63,4.24,Snacks,processed,0.1393,0.8234,0.0373,2.9362,0.0,2
mint tomato chutney (pudinay aur tamatar ki chutney),43.65,1.53,8.22,0.36,2.63,5.48,183.98,47.59,2.06,4.07,Snacks,processed,0.1513,0.8131,0.0356,3.3261,0.0,2
tomato ginger chutney (tamatar adarak ki chutney),44.66,1.05,9.11,0.32,2.14,6.31,209.42,23.63,1.08,3.65,Snacks,processed,0.1002,0.8693,0.0305,2.5,0.0,2
assorted pastry,230.74,6.78,31.99,8.91,0.43,19.7,49.99,47.2,0.94,0.25,Non-Veg,processed,0.1422,0.6709,0.1869,0.7525,2.0,1
chocolate pastry,243.37,7.05,32.24,10.12,0.32,22.34,46.54,50.7,1.44,0.25,Non-Veg,processed,0.1427,0.6525,0.2048,0.6898,2.0,1
jam filling,184.62,0.0,46.15,0.0,0.0,41.54,0.0,0.0,0.0,0.0,Non-Veg,processed,0.0,1.0,0.0,0.0,1.0,1
lemon curd filling,225.62,3.43,26.41,12.58,0.0,26.13,34.9,16.39,0.6,0.64,Non-Veg,processed,0.0809,0.6226,0.2966,0.2705,2.0,1
chocolate swiss roll,306.08,6.01,26.97,19.76,0.29,18.83,44.53,42.79,1.08,0.19,Dessert,processed,0.114,0.5114,0.3747,0.3026,2.0,0
chocolate sponge cake,239.86,9.13,39.54,5.51,0.52,25.0,61.47,33.99,1.81,0.0,Non-Veg,processed,0.1685,0.7298,0.1017,1.6275,2.0,1
chicken and corn open sandwich,188.16,8.63,19.21,8.83,1.67,2.48,226.72,65.13,0.8,2.12,Non-Veg,processed,0.2353,0.5239,0.2408,0.9664,1.0,1
danish luncheon sandwich,193.82,9.03,17.77,10.1,1.52,1.13,365.63,77.13,1.27,2.35,Non-Veg,processed,0.2447,0.4816,0.2737,0.8853,1.0,1
sunset and sunrise open sandwich,241.31,8.58,18.89,15.14,1.39,1.95,381.29,114.07,1.28,3.86,Non-Veg,processed,0.2014,0.4433,0.3553,0.563,2.0,1
cheese open sandwich,274.07,9.84,28.42,14.24,1.74,3.24,504.41,256.25,1.22,0.6,Dessert,processed,0.1874,0.5413,0.2712,0.6862,2.0,0
submarine sandwich,216.92,6.09,13.6,15.32,1.24,2.5,254.28,72.35,1.23,21.43,Non-Veg,processed,0.174,0.3885,0.4376,0.3949,2.0,1
checker board sandwich,348.37,7.37,25.94,24.65,2.22,2.9,358.25,188.02,1.11,0.05,Dessert,processed,0.1272,0.4476,0.4253,0.2978,2.0,0
ribbon sandwich,239.26,6.26,24.76,13.37,2.92,4.66,382.11,157.85,1.05,4.55,Non-Veg,processed,0.141,0.5578,0.3012,0.4647,2.0,1
rolled sandwich,293.07,6.45,34.69,15.29,2.07,2.7,321.57,117.68,1.23,0.91,Dessert,processed,0.1143,0.6147,0.271,0.4191,2.0,0
chicken walnut sandwich (chicken aur akhrot ke sandwich),285.78,12.58,22.62,16.77,1.53,1.77,287.39,78.45,1.12,0.0,Dessert,processed,0.2421,0.4353,0.3227,0.7457,2.0,0
spicy chutney sandwich,249.58,8.74,34.03,9.58,3.73,3.96,315.4,154.53,1.51,0.21,Non-Veg,processed,0.167,0.65,0.183,0.9029,2.0,1
christmas wreath biscuit,386.05,5.43,58.07,15.01,2.28,24.89,120.2,29.71,1.21,2.28,Dessert,processed,0.0692,0.7397,0.1912,0.3594,3.0,0
christmas biscuit,406.07,5.67,60.97,15.88,2.17,26.01,127.36,29.07,1.2,0.0,Non-Veg,processed,0.0687,0.7389,0.1924,0.3548,3.0,1
coffee drops,443.07,7.57,43.06,27.16,1.88,18.27,88.17,57.09,1.48,0.03,Non-Veg,processed,0.0973,0.5535,0.3491,0.2777,3.0,1
gingerman biscuit,357.43,6.26,55.24,12.73,2.0,21.64,918.57,41.35,1.59,3.65,Dessert,processed,0.0843,0.7442,0.1715,0.4879,3.0,0
orange biscuit,354.78,3.63,62.11,11.01,0.75,42.63,259.14,20.35,0.77,1.36,Dessert,processed,0.0473,0.8093,0.1435,0.3267,3.0,0
almond biscuit (badam ke biscuit),407.74,6.25,52.14,19.7,1.5,22.19,151.76,44.05,1.11,0.03,Non-Veg,processed,0.08,0.6677,0.2523,0.3157,3.0,1
chocolate butter icing,469.59,3.21,61.72,24.77,0.0,59.82,4.99,31.87,1.85,0.0,Non-Veg,processed,0.0358,0.6881,0.2761,0.1291,3.0,1
butter icing,500.72,0.19,71.64,25.37,0.0,71.64,5.98,12.48,0.14,0.0,Non-Veg,processed,0.002,0.737,0.261,0.0075,3.0,1
chocolate glace icing,436.29,3.22,62.43,20.8,0.0,59.88,8.66,26.75,2.04,0.0,Non-Veg,processed,0.0372,0.7222,0.2406,0.1541,3.0,1
orange eggless cake,355.62,7.16,52.65,13.82,0.56,37.87,226.28,205.84,0.52,3.47,Dessert,processed,0.0972,0.7151,0.1877,0.5144,3.0,0
chocolate eggless cake,312.01,6.66,43.45,13.19,0.32,34.2,196.61,185.38,0.95,2.67,Dessert,processed,0.1052,0.6864,0.2084,0.5011,2.0,0
victorian sandwich cake,373.09,5.18,44.74,19.83,0.59,28.18,145.28,36.25,0.86,0.08,Dessert,processed,0.0743,0.6414,0.2843,0.2599,3.0,0
dundee cake,396.62,7.78,41.4,22.7,1.81,21.3,182.74,58.11,1.57,0.07,Dessert,processed,0.1082,0.576,0.3158,0.3412,3.0,0
lemon cake,373.85,5.29,43.1,20.63,0.62,25.84,151.29,32.77,0.91,2.44,Dessert,processed,0.0766,0.6245,0.2989,0.2552,3.0,0
black forest gateau,217.82,5.94,30.57,8.58,0.28,21.97,79.37,46.79,1.09,143.5,Non-Veg,processed,0.1317,0.678,0.1903,0.6843,2.0,1
orange gateau,178.05,4.78,27.01,6.02,0.68,18.33,80.41,41.69,0.89,10.49,Non-Veg,processed,0.1264,0.7144,0.1592,0.781,1.0,1
cream buns,215.74,4.45,14.16,15.81,0.31,5.95,45.49,45.27,0.5,0.33,Non-Veg,processed,0.1293,0.4114,0.4593,0.2797,2.0,1
orange chiffon pie,207.57,3.89,23.14,11.16,0.7,10.46,73.23,30.34,0.62,84.88,Non-Veg,processed,0.1019,0.6059,0.2922,0.3455,2.0,1
lemon chiffon pie,259.31,4.88,27.63,14.52,0.66,11.39,94.95,34.43,0.61,7.18,Dessert,processed,0.1038,0.5875,0.3087,0.3338,2.0,0
apple banana pie,243.99,3.13,32.12,11.39,1.89,12.96,384.43,21.23,0.79,8.88,Non-Veg,processed,0.0671,0.6887,0.2442,0.2724,2.0,1
fruit puree tart,286.5,3.35,30.42,16.83,1.31,9.79,49.65,19.64,0.63,2.6,Dessert,processed,0.0662,0.6012,0.3326,0.1979,2.0,0
orange cream flan,280.28,4.73,36.16,13.59,0.63,25.27,82.41,27.9,0.93,43.79,Dessert,processed,0.0868,0.6637,0.2494,0.3455,2.0,0
fruit flan,261.35,3.3,34.71,12.48,0.71,9.52,110.04,19.28,0.61,3.3,Dessert,processed,0.0654,0.6875,0.2472,0.2623,2.0,0
flan pastry,445.8,6.72,47.84,25.04,1.58,6.22,193.23,21.85,1.15,0.0,Non-Veg,processed,0.0844,0.601,0.3146,0.2673,3.0,1
butterfly biscuit,341.45,9.98,25.33,22.11,1.02,2.44,572.05,202.49,1.09,0.03,Dessert,processed,0.1738,0.4411,0.3851,0.4493,2.0,0
cheese straws,382.0,9.83,30.61,24.28,1.29,1.79,587.42,160.64,1.29,0.0,Dessert,processed,0.1519,0.473,0.3752,0.4032,3.0,0
cherry and walnut cookies,422.6,5.63,59.35,18.75,1.3,30.37,114.62,46.27,1.31,0.0,Non-Veg,processed,0.0672,0.7088,0.2239,0.2987,3.0,1
jelly biscuit,404.61,4.23,55.24,19.33,2.02,29.76,110.57,36.46,1.19,0.03,Non-Veg,processed,0.0537,0.701,0.2453,0.2177,3.0,1
chocolate cream shells,427.17,5.1,59.26,19.34,0.9,34.72,126.84,28.53,1.08,0.0,Non-Veg,processed,0.0609,0.708,0.2311,0.2623,3.0,1
christmas tree biscuit,385.63,5.43,58.41,15.0,2.65,24.77,120.45,35.04,1.18,1.61,Dessert,processed,0.0689,0.7409,0.1903,0.3596,3.0,0
christmas star biscuit,392.03,3.54,74.54,10.04,1.47,53.05,76.09,22.75,0.96,0.01,Dessert,processed,0.0402,0.8459,0.1139,0.3491,3.0,0
christmas bell biscuit,404.85,5.66,60.79,15.84,2.33,25.94,127.01,32.0,1.22,0.0,Non-Veg,processed,0.0688,0.7387,0.1925,0.3551,3.0,1
lentils and semolina porridge (dal suji porridge/daliya),117.29,3.26,23.19,1.06,1.44,13.84,9.64,44.74,1.22,0.8,Veg,processed,0.1185,0.843,0.0385,2.8103,1.0,3
rice dal porridge (chawal dal ki khichdi/khichri),383.33,10.8,65.04,8.33,4.51,26.54,12.33,50.46,2.76,0.0,Dessert,processed,0.1283,0.7727,0.099,1.2811,3.0,0
banana groundnut paste/puree,213.19,4.27,36.15,5.45,1.7,31.67,16.85,74.93,1.9,3.02,Non-Veg,processed,0.0931,0.7881,0.1188,0.7694,2.0,1
cereal pulse mix with amylase rice flour,151.57,4.27,27.8,2.74,3.47,8.84,1.03,12.61,1.19,0.0,Non-Veg,processed,0.1227,0.7986,0.0787,1.5035,1.0,1
shishu ahar,93.37,2.61,17.42,1.43,1.02,6.61,2.68,13.78,1.02,0.0,Veg,processed,0.1216,0.8117,0.0666,1.7059,0.0,3
pulse mix,83.29,3.16,16.0,0.54,2.25,6.59,3.88,14.93,1.29,0.0,Veg,processed,0.1604,0.8122,0.0274,4.9375,0.0,3
cereal mix,120.81,3.32,21.84,2.02,2.03,10.68,9.29,21.4,1.18,0.62,Veg,processed,0.1221,0.8035,0.0743,1.566,1.0,3
sajina,345.26,10.81,66.87,3.03,7.62,25.89,11.7,54.4,5.39,0.0,Dessert,processed,0.1339,0.8285,0.0375,3.4537,2.0,0
pearl millet infant food (bajra shishu aahaar),362.44,11.98,62.1,6.62,7.84,26.06,12.67,118.52,5.67,0.0,Dessert,processed,0.1485,0.7695,0.082,1.7827,3.0,0
vegetable patties,261.92,4.01,20.98,17.74,2.62,1.49,139.52,18.96,0.87,13.92,Dessert,processed,0.0938,0.491,0.4152,0.2248,2.0,0
paneer patties,338.58,7.6,22.79,23.96,1.18,4.04,158.44,129.9,0.79,3.3,Dessert,processed,0.1398,0.4193,0.4408,0.3159,2.0,0
savoury cheese horns,295.15,5.66,21.38,20.71,0.73,2.74,212.28,121.83,0.63,2.31,Dessert,processed,0.1185,0.4477,0.4337,0.272,2.0,0
cream horns,408.23,3.42,23.12,33.55,0.6,7.12,57.11,30.93,0.44,0.5,Non-Veg,processed,0.0569,0.3848,0.5583,0.1016,3.0,1
potato aigrettes,530.03,2.35,8.01,54.24,0.45,0.73,112.45,9.2,0.45,1.16,Non-Veg,processed,0.0364,0.124,0.8396,0.0432,3.0,1
choux swans,216.34,4.35,14.92,15.6,0.35,6.13,145.08,44.67,0.51,4.27,Non-Veg,processed,0.1247,0.4279,0.4474,0.2771,2.0,1
savoury puffs,190.79,9.51,10.8,15.24,0.33,4.51,2274.24,68.83,1.19,1.49,Non-Veg,processed,0.2675,0.3038,0.4287,0.6199,1.0,1
atta dal burfi,298.8,6.66,40.64,12.47,4.08,21.08,3.56,17.07,1.56,0.0,Dessert,processed,0.1114,0.6799,0.2086,0.5298,2.0,0
gram flour and semolina dhokla (besan suji dhokla),198.91,8.52,25.92,7.1,4.59,2.58,196.59,66.66,1.6,6.55,Non-Veg,processed,0.2051,0.624,0.1709,1.1833,1.0,1
wheat flour and nuts ladoos (atta nuts ladoos),391.9,9.46,44.31,19.19,7.3,15.94,8.07,127.29,4.01,0.0,Dessert,processed,0.1297,0.6073,0.263,0.4904,3.0,0
besan bathua chilla/cheela,373.82,11.48,40.65,18.57,7.79,1.45,166.36,64.75,2.68,2.05,Dessert,processed,0.1624,0.575,0.2627,0.6149,3.0,0
soya chikki,423.7,7.18,62.89,15.51,3.55,45.47,17.24,81.25,4.47,0.0,Non-Veg,processed,0.0839,0.7349,0.1812,0.46,3.0,1
poshtik namak paras,613.39,6.49,19.52,56.58,4.55,0.87,44.01,60.74,2.03,0.38,Non-Veg,processed,0.0786,0.2363,0.6851,0.1145,3.0,1
fermented bengal gram vada (khameerikrit/ufna hua channa dal ka vada),657.57,4.05,8.68,67.19,2.65,0.35,63.87,20.5,1.38,3.95,Non-Veg,processed,0.0507,0.1086,0.8407,0.0602,3.0,1
sesame biscuit (til ke biscuit),424.03,8.27,53.65,19.34,6.83,29.73,182.26,298.06,5.73,0.0,Non-Veg,processed,0.1018,0.6602,0.238,0.4254,3.0,1
pearl millet mathri (bajra mathri),785.08,1.82,7.42,83.12,1.36,0.16,33.17,4.63,0.72,0.0,Non-Veg,processed,0.0197,0.0803,0.9,0.0219,3.0,1
chickpea flour cookies (sweet besan rounds/cookies),207.01,4.29,39.64,3.42,2.56,30.66,22.29,54.95,2.16,0.39,Non-Veg,processed,0.0906,0.8372,0.0722,1.2188,2.0,1
split bengal gram burfi/fudge (channa dal burfi),287.36,4.65,54.63,7.09,2.06,43.38,2.53,16.44,0.62,0.6,Dessert,processed,0.0701,0.8231,0.1068,0.6467,2.0,0
spinach peanut burfi (palak aur mungfali ki burfi),105.37,3.36,13.59,4.39,2.07,11.5,19.52,40.95,1.61,30.28,Veg,processed,0.1575,0.6368,0.2057,0.7483,1.0,3
maize porridge,89.57,2.14,15.64,1.89,1.68,7.69,5.59,17.02,1.11,3.03,Veg,processed,0.1088,0.7951,0.0961,1.0754,0.0,3
lentils and wheat porridge (dal wheat porridge/daliya ),52.54,2.71,8.36,0.94,1.28,0.92,62.79,26.28,0.52,0.6,Veg,processed,0.2256,0.6961,0.0783,2.6058,0.0,3
vegetable mix,174.21,4.7,36.02,0.94,1.93,27.36,34.94,90.06,2.27,8.48,Non-Veg,processed,0.1128,0.8646,0.0226,4.5192,1.0,1
spinach khichri (palak khichri/khichdi),102.18,3.43,17.35,1.91,1.56,0.21,69.59,10.43,0.65,3.03,Veg,processed,0.1512,0.7647,0.0842,1.7065,1.0,3
thandai,101.18,3.59,9.13,5.89,0.8,8.21,22.69,112.31,0.6,3.66,Veg,processed,0.1929,0.4906,0.3165,0.5993,1.0,3
apple and honey sorbet (seb aur shehad ka sharbat),121.3,0.15,30.74,0.29,1.13,29.18,1.97,9.11,0.18,5.08,Veg,processed,0.0048,0.9859,0.0093,0.3846,1.0,3
sattu drink,23.38,0.56,5.16,0.14,0.4,3.96,12.65,1.59,0.17,0.0,Snacks,processed,0.0956,0.8805,0.0239,2.3333,0.0,2
woodapple juice (bel ka sharbat),34.18,0.63,6.51,0.7,1.03,5.75,127.45,11.85,0.12,18.36,Snacks,processed,0.0804,0.8304,0.0893,0.7875,0.0,2
orange milkshake with ice cream (narangi milkshake ice cream ke saath),67.82,1.95,9.15,2.75,0.16,9.0,16.65,69.8,0.19,20.86,Veg,processed,0.1408,0.6606,0.1986,0.6842,0.0,3
pineapple milkshake with ice cream (ananas milkshake ice cream ke saath),68.49,1.93,9.33,2.75,0.42,9.2,16.65,68.78,0.12,18.32,Veg,processed,0.1378,0.666,0.1963,0.6772,0.0,3
mango milkshake with ice cream (aam milkshake ice cream ke saath),68.35,1.93,9.18,2.8,0.23,9.11,16.64,69.36,0.15,16.96,Veg,processed,0.1387,0.66,0.2013,0.6655,0.0,3
creamed spinach,96.91,5.18,4.44,6.39,1.33,1.59,156.02,122.3,1.89,62.17,Veg,processed,0.3235,0.2773,0.3991,0.7982,0.0,3
